room,day,period,startTime,endTime,status,attendance,semester
SHB407,4,7,15:00,16:00,1,1,1
SHB407,4,8,16:00,17:00,1,1,1
SHB407,4,9,17:00,18:00,1,1,1
SHB407,4,10,18:00,19:00,0,0,1
SHB407,4,11,18:30,21:30,1,1,1
SHB407,5,1,9:00,10:00,1,0,1
SHB407,5,2,10:00,11:00,1,1,1
SHB407,5,3,11:00,12:00,1,1,1
SHB407,5,4,12:00,13:00,1,0,1
SHB407,5,5,13:00,14:00,1,1,1
SHB407,5,6,14:00,15:00,1,1,1
SHB407,5,7,15:00,16:00,1,1,1
SHB407,5,8,16:00,17:00,1,1,1
SHB407,5,9,17:00,18:00,1,1,1
SHB407,5,10,18:00,19:00,1,1,1
SHB407,5,11,18:30,21:30,0,0,1
SHB407,6,1,9:00,10:00,0,0,1
SHB407,6,2,10:00,11:00,0,0,1
SHB407,6,3,11:00,12:00,0,0,1
SHB407,6,4,12:00,13:00,1,1,1
SHB407,6,5,13:00,14:00,0,0,1
SHB407,6,6,14:00,15:00,0,0,1
SHB407,6,7,15:00,16:00,0,0,1
SHB407,6,8,16:00,17:00,0,0,1
SHB407,6,9,17:00,18:00,1,1,1
SHB407,6,10,18:00,19:00,1,0,1
SHB407,6,11,18:30,21:30,1,1,1
SHB408 CL,1,1,9:00,10:00,1,1,1
SHB408 CL,1,2,10:00,11:00,1,1,1
SHB408 CL,1,3,11:00,12:00,1,1,1
SHB408 CL,1,4,12:00,13:00,1,1,1
SHB408 CL,1,5,13:00,14:00,1,1,1
SHB408 CL,1,6,14:00,15:00,1,1,1
SHB408 CL,1,7,15:00,16:00,0,0,1
SHB408 CL,1,8,16:00,17:00,0,0,1
SHB408 CL,1,9,17:00,18:00,1,0,1
SHB408 CL,1,10,18:00,19:00,1,0,1
SHB408 CL,1,11,18:30,21:30,1,1,1
SHB408 CL,2,1,9:00,10:00,1,0,1
SHB408 CL,2,2,10:00,11:00,1,0,1
SHB408 CL,2,3,11:00,12:00,1,1,1
SHB408 CL,2,4,12:00,13:00,1,1,1
SHB408 CL,2,5,13:00,14:00,0,0,1
SHB408 CL,2,6,14:00,15:00,0,0,1
SHB408 CL,2,7,15:00,16:00,0,0,1
SHB408 CL,2,8,16:00,17:00,1,1,1
SHB408 CL,2,9,17:00,18:00,1,0,1
SHB408 CL,2,10,18:00,19:00,1,1,1
SHB408 CL,2,11,18:30,21:30,1,1,1
SHB408 CL,3,1,9:00,10:00,1,1,1
SHB408 CL,3,2,10:00,11:00,1,1,1
SHB408 CL,3,3,11:00,12:00,1,0,1
SHB408 CL,3,4,12:00,13:00,1,1,1
SHB408 CL,3,5,13:00,14:00,0,0,1
SHB408 CL,3,6,14:00,15:00,0,0,1
SHB408 CL,3,7,15:00,16:00,0,0,1
SHB408 CL,3,8,16:00,17:00,0,0,1
SHB408 CL,3,9,17:00,18:00,0,0,1
SHB408 CL,3,10,18:00,19:00,1,1,1
SHB408 CL,3,11,18:30,21:30,1,0,1
SHB408 CL,4,1,9:00,10:00,1,1,1
SHB408 CL,4,2,10:00,11:00,1,0,1
SHB408 CL,4,3,11:00,12:00,1,1,1
SHB408 CL,4,4,12:00,13:00,1,0,1
SHB408 CL,4,5,13:00,14:00,0,0,1
SHB408 CL,4,6,14:00,15:00,0,0,1
SHB408 CL,4,7,15:00,16:00,1,0,1
SHB408 CL,4,8,16:00,17:00,1,1,1
SHB408 CL,4,9,17:00,18:00,1,1,1
SHB408 CL,4,10,18:00,19:00,1,1,1
SHB408 CL,4,11,18:30,21:30,1,0,1
SHB408 CL,5,1,9:00,10:00,1,1,1
SHB408 CL,5,2,10:00,11:00,1,1,1
SHB408 CL,5,3,11:00,12:00,1,1,1
SHB408 CL,5,4,12:00,13:00,1,1,1
SHB408 CL,5,5,13:00,14:00,0,0,1
SHB408 CL,5,6,14:00,15:00,0,0,1
SHB408 CL,5,7,15:00,16:00,1,1,1
SHB408 CL,5,8,16:00,17:00,1,1,1
SHB408 CL,5,9,17:00,18:00,1,1,1
SHB408 CL,5,10,18:00,19:00,1,1,1
SHB408 CL,5,11,18:30,21:30,0,0,1
SHB408 CL,6,1,9:00,10:00,0,0,1
SHB408 CL,6,2,10:00,11:00,0,0,1
SHB408 CL,6,3,11:00,12:00,0,0,1
SHB408 CL,6,4,12:00,13:00,0,0,1
SHB408 CL,6,5,13:00,14:00,0,0,1
SHB408 CL,6,6,14:00,15:00,0,0,1
SHB408 CL,6,7,15:00,16:00,1,1,1
SHB408 CL,6,8,16:00,17:00,0,0,1
SHB408 CL,6,9,17:00,18:00,0,0,1
SHB408 CL,6,10,18:00,19:00,0,0,1
SHB408 CL,6,11,18:30,21:30,0,0,1
SHB502,1,1,9:00,10:00,0,0,1
SHB502,1,2,10:00,11:00,1,1,1
SHB502,1,3,11:00,12:00,1,1,1
SHB502,1,4,12:00,13:00,1,1,1
SHB502,1,5,13:00,14:00,1,0,1
SHB502,1,6,14:00,15:00,1,1,1
SHB502,1,7,15:00,16:00,1,0,1
SHB502,1,8,16:00,17:00,1,1,1
SHB502,1,9,17:00,18:00,1,1,1
SHB502,1,10,18:00,19:00,0,0,1
SHB502,1,11,18:30,21:30,1,1,1
SHB502,2,1,9:00,10:00,1,0,1
SHB502,2,2,10:00,11:00,1,0,1
SHB502,2,3,11:00,12:00,1,1,1
SHB502,2,4,12:00,13:00,1,1,1
SHB502,2,5,13:00,14:00,1,1,1
SHB502,2,6,14:00,15:00,1,0,1
SHB502,2,7,15:00,16:00,1,1,1
SHB502,2,8,16:00,17:00,1,1,1
SHB502,2,9,17:00,18:00,0,0,1
SHB502,2,10,18:00,19:00,0,0,1
SHB502,2,11,18:30,21:30,1,1,1
SHB502,3,1,9:00,10:00,0,0,1
SHB502,3,2,10:00,11:00,0,0,1
SHB502,3,3,11:00,12:00,1,1,1
SHB502,3,4,12:00,13:00,1,1,1
SHB502,3,5,13:00,14:00,1,0,1
SHB502,3,6,14:00,15:00,1,1,1
SHB502,3,7,15:00,16:00,0,0,1
SHB502,3,8,16:00,17:00,0,0,1
SHB502,3,9,17:00,18:00,0,0,1
SHB502,3,10,18:00,19:00,1,1,1
SHB502,3,11,18:30,21:30,1,1,1
SHB502,4,1,9:00,10:00,1,1,1
SHB502,4,2,10:00,11:00,1,0,1
SHB502,4,3,11:00,12:00,1,1,1
SHB502,4,4,12:00,13:00,1,1,1
SHB502,4,5,13:00,14:00,1,0,1
SHB502,4,6,14:00,15:00,1,1,1
SHB502,4,7,15:00,16:00,0,0,1
SHB502,4,8,16:00,17:00,0,0,1
SHB502,4,9,17:00,18:00,0,0,1
SHB502,4,10,18:00,19:00,1,1,1
SHB502,4,11,18:30,21:30,1,0,1
SHB502,5,1,9:00,10:00,1,0,1
SHB502,5,2,10:00,11:00,1,1,1
SHB502,5,3,11:00,12:00,1,1,1
SHB502,5,4,12:00,13:00,1,1,1
SHB502,5,5,13:00,14:00,0,0,1
SHB502,5,6,14:00,15:00,0,0,1
SHB502,5,7,15:00,16:00,0,0,1
SHB502,5,8,16:00,17:00,0,0,1
SHB502,5,9,17:00,18:00,1,0,1
SHB502,5,10,18:00,19:00,1,1,1
SHB502,5,11,18:30,21:30,1,1,1
SHB502,6,1,9:00,10:00,0,0,1
SHB502,6,2,10:00,11:00,1,0,1
SHB502,6,3,11:00,12:00,0,0,1
SHB502,6,4,12:00,13:00,1,1,1
SHB502,6,5,13:00,14:00,0,0,1
SHB502,6,6,14:00,15:00,0,0,1
SHB502,6,7,15:00,16:00,0,0,1
SHB502,6,8,16:00,17:00,0,0,1
SHB502,6,9,17:00,18:00,0,0,1
SHB502,6,10,18:00,19:00,0,0,1
SHB502,6,11,18:30,21:30,0,0,1
SHB503,1,1,9:00,10:00,0,0,1
SHB503,1,2,10:00,11:00,0,0,1
SHB503,1,3,11:00,12:00,0,0,1
SHB503,1,4,12:00,13:00,1,1,1
SHB503,1,5,13:00,14:00,1,1,1
SHB503,1,6,14:00,15:00,1,1,1
SHB503,1,7,15:00,16:00,1,1,1
SHB503,1,8,16:00,17:00,1,1,1
SHB503,1,9,17:00,18:00,1,1,1
SHB503,1,10,18:00,19:00,1,1,1
SHB503,1,11,18:30,21:30,1,1,1
SHB503,2,1,9:00,10:00,1,1,1
SHB503,2,2,10:00,11:00,1,1,1
SHB503,2,3,11:00,12:00,0,0,1
SHB503,2,4,12:00,13:00,1,0,1
SHB503,2,5,13:00,14:00,1,1,1
SHB503,2,6,14:00,15:00,1,1,1
SHB503,2,7,15:00,16:00,1,0,1
SHB503,2,8,16:00,17:00,1,1,1
SHB503,2,9,17:00,18:00,1,0,1
SHB503,2,10,18:00,19:00,1,0,1
SHB503,2,11,18:30,21:30,1,1,1
SHB503,3,1,9:00,10:00,1,1,1
SHB503,3,2,10:00,11:00,1,1,1
SHB503,3,3,11:00,12:00,1,1,1
SHB503,3,4,12:00,13:00,1,0,1
SHB503,3,5,13:00,14:00,1,0,1
SHB503,3,6,14:00,15:00,1,1,1
SHB503,3,7,15:00,16:00,1,0,1
SHB503,3,8,16:00,17:00,1,1,1
SHB503,3,9,17:00,18:00,0,0,1
SHB503,3,10,18:00,19:00,1,1,1
SHB503,3,11,18:30,21:30,1,1,1
SHB503,4,1,9:00,10:00,1,1,1
SHB503,4,2,10:00,11:00,1,1,1
SHB503,4,3,11:00,12:00,1,1,1
SHB503,4,4,12:00,13:00,1,0,1
SHB503,4,5,13:00,14:00,1,1,1
SHB503,4,6,14:00,15:00,1,1,1
SHB503,4,7,15:00,16:00,1,0,1
SHB503,4,8,16:00,17:00,1,1,1
SHB503,4,9,17:00,18:00,0,0,1
SHB503,4,10,18:00,19:00,1,1,1
SHB503,4,11,18:30,21:30,1,1,1
SHB503,5,1,9:00,10:00,1,1,1
SHB503,5,2,10:00,11:00,1,1,1
SHB503,5,3,11:00,12:00,1,1,1
SHB503,5,4,12:00,13:00,1,1,1
SHB503,5,5,13:00,14:00,0,0,1
SHB503,5,6,14:00,15:00,0,0,1
SHB503,5,7,15:00,16:00,0,0,1
SHB503,5,8,16:00,17:00,0,0,1
SHB503,5,9,17:00,18:00,0,0,1
SHB503,5,10,18:00,19:00,0,0,1
SHB503,5,11,18:30,21:30,1,1,1
SHB503,6,1,9:00,10:00,0,0,1
SHB503,6,2,10:00,11:00,0,0,1
SHB503,6,3,11:00,12:00,0,0,1
SHB503,6,4,12:00,13:00,0,0,1
SHB503,6,5,13:00,14:00,0,0,1
SHB503,6,6,14:00,15:00,0,0,1
SHB503,6,7,15:00,16:00,1,1,1
SHB503,6,8,16:00,17:00,0,0,1
SHB503,6,9,17:00,18:00,1,1,1
SHB503,6,10,18:00,19:00,1,1,1
SHB503,6,11,18:30,21:30,0,0,1
